Person_ID,Gender,Age,LengthOfService,Admin Role,International Assignee,Is Mobile,YearlyPay
477,woman,25.58790591,7.66194668,0,0,0,112173.6334
478,woman,35.64297032,10.21580626,0,0,0,137818.9741
479,woman,32.48000473,9.115542162,1,0,0,91630.6108
480,woman,33.85702974,10.41585829,1,0,0,70988.53192
481,woman,35.14719414,8.611517964,0,0,0,81435.80166
482,woman,25.45618377,10.94092008,0,0,0,126082.5991
483,woman,27.8784119,4.940197175,0,0,0,69435.30137
484,woman,34.31298006,7.125505997,0,0,0,76099.85416
485,woman,16.72190454,7.632241544,0,0,0,99269.03934
486,woman,37.56664041,8.8206652,0,0,0,134650.8464
487,woman,32.76566032,7.984014977,1,0,0,61593.71268
488,woman,29.7714802,5.129818426,0,0,0,52612.21061
489,woman,31.10253828,14.01012558,1,0,0,103733.6286
490,woman,24.85032358,11.88804993,0,0,0,90667.08334
491,woman,28.25028318,6.938304112,0,0,0,93606.35471
492,woman,35.50142169,9.534012537,0,0,0,72451.09992
493,woman,36.49010986,7.660937839,0,0,1,106364.4995
494,woman,43.48112026,7.0125199,0,0,0,64704.92608
495,woman,29.63037667,5.986927042,0,0,1,88883.15436
496,woman,26.70723517,7.332817848,0,0,0,77454.42013
497,woman,27.42883017,8.432914899,1,0,0,83292.70437
498,woman,24.90979062,12.11350026,0,0,0,129815.5712
499,woman,29.61072622,10.0771835,1,0,0,62746.526
500,woman,31.91366215,6.165427891,0,0,0,58406.22782
501,woman,29.8287886,8.272135778,0,0,0,74375.37061
502,woman,35.48173423,5.048340754,0,0,0,113642.9019
503,woman,28.82892099,8.421834045,0,0,0,120299.4151
504,woman,28.26274674,6.743213215,0,0,0,111689.4563
505,woman,27.09365762,8.923886589,0,0,0,120022.4331
506,woman,21.83682737,10.47921774,0,0,0,100015.6122
507,woman,22.16116138,5.419779784,1,0,0,45128.61772
508,woman,24.10421035,7.042410257,0,0,0,64167.79389
509,woman,36.50714036,7.903576141,0,0,0,92133.55605
510,woman,34.47630136,5.252530778,0,0,0,113242.5556
511,woman,36.87482033,8.717523706,0,0,0,71744.13903
512,woman,23.33894173,7.605885648,0,0,1,87516.29347
513,woman,20.15687655,5.623089163,0,0,0,62361.79369
514,woman,26.6997184,7.230498982,1,0,0,85575.3247
515,woman,30.87909477,7.18815053,0,1,1,191722.2853
516,woman,32.49345137,6.31725603,1,0,0,57599.02314
517,woman,35.23986078,7.530737541,0,0,1,148273.6158
518,woman,31.42139835,6.949915056,0,0,0,117228.1584
519,woman,38.7133439,6.240457314,0,0,0,78392.03887
520,woman,28.8869716,3.512662766,0,0,0,40193.33151
521,woman,25.43460391,7.759109281,0,0,0,93401.56512
522,woman,21.59390892,6.190510562,1,0,1,60660.758
523,woman,25.55514321,8.324673001,0,0,0,69638.38408
524,woman,31.2105898,7.750133293,0,0,0,120677.6138
525,woman,25.55639871,7.079082827,1,0,0,76462.70611
526,woman,34.68371232,7.638769141,0,0,0,106164.2842
527,woman,37.06163853,4.836309354,0,0,0,114821.4363
528,woman,18.15206547,9.512815483,0,0,0,74378.71593
529,woman,34.3202615,7.294654001,0,0,0,123035.0475
530,woman,18.80197971,6.997745869,0,0,0,45995.57133
531,woman,32.00749528,7.022260199,1,0,0,40408.57033
532,woman,36.12435282,8.465647439,0,0,0,131000.7376
533,woman,30.32428053,6.36198979,0,0,0,78332.55531
534,woman,23.60155413,6.251135834,0,0,0,102585.5648
535,woman,27.07284398,4.664539414,0,0,0,67248.72155
536,woman,28.69177277,10.73128852,0,0,0,129904.8347
537,woman,29.08877608,10.76589086,0,0,0,130615.2846
538,woman,28.9855158,7.734044166,0,0,0,98399.3109
539,woman,29.4505861,9.279261719,0,0,1,148381.996
540,woman,31.06740024,4.695022949,0,0,0,45743.48568
541,woman,23.95713173,9.72734894,1,0,0,51846.83401
542,woman,28.78990085,6.661030915,1,0,0,41518.64951
543,woman,37.59130585,9.73033272,0,0,0,64920.78915
544,woman,28.07677288,6.033016046,0,1,1,150732.3864
545,woman,27.78081953,9.976639969,0,0,0,88280.91564
546,woman,35.39098652,5.476670229,0,0,0,115699.9175
547,woman,17.20407667,8.427365864,0,0,0,69339.31319
548,woman,35.90689301,5.010393802,0,0,0,80004.05262
549,woman,26.84048121,6.884675806,1,0,1,61222.25894
550,woman,30.81964286,3.760187259,0,0,0,100129.1384
551,woman,30.48160678,2.789749841,0,1,1,93141.5416
552,woman,34.7123406,9.604301147,0,0,0,114924.0055
553,woman,28.66202627,8.41846127,0,0,0,120043.9902
554,woman,26.60987109,9.729585454,0,0,0,122785.9775
555,woman,36.48922895,5.873055728,0,0,0,54522.93678
556,woman,18.17913091,4.456679111,0,0,0,54985.45686
557,woman,30.10167091,8.349866702,0,0,0,74912.40907
558,woman,23.26037289,5.390416446,0,0,1,67772.37401
559,woman,26.19213306,9.717071482,0,0,0,122131.6841
560,woman,40.05628341,7.869298414,1,0,0,103984.2358
561,woman,29.77702287,9.62290615,0,0,0,89636.17796
562,woman,30.97534849,6.394781337,0,0,0,113907.032
563,woman,21.09218572,7.53030855,0,0,0,71011.88438
564,woman,26.35477671,7.605549641,0,0,0,113016.6257
565,woman,30.982787,7.653741632,0,0,0,119904.2856
566,woman,31.77378847,6.047376829,1,0,1,93826.9075
567,woman,33.08443277,7.114844499,0,0,0,120406.9241
568,woman,30.04313949,8.375209747,1,0,0,72603.01933
569,woman,32.63502104,8.478036334,0,0,1,90841.15176
570,woman,32.26890956,9.099112183,1,0,0,98521.85995
571,woman,20.85129794,7.113903397,1,0,0,47733.61199
572,woman,30.18502861,9.038228563,0,0,0,64995.85001
573,woman,33.83951204,8.662642616,0,0,0,91477.97262
574,woman,32.9493991,7.453461449,1,0,0,86738.08229
575,woman,28.18070595,7.738933191,1,0,1,73768.52504
576,woman,25.97186746,7.289540315,1,0,1,100030.4694
577,woman,24.40844038,5.515291453,1,0,0,76679.04154
578,woman,29.34472994,7.16906208,0,0,0,80208.16615
579,woman,35.6653994,6.961598164,0,0,0,123395.2349
580,woman,20.24097949,5.970623048,0,0,0,63870.8769
581,woman,26.70054135,8.174526406,0,0,0,97121.57401
582,woman,24.30098772,10.02656588,1,0,0,91710.71051
583,woman,33.92478761,9.471028883,0,0,0,82444.68637
584,woman,27.22845187,6.274683549,0,0,0,53391.18795
585,woman,27.64681171,6.192832428,0,0,1,128358.3979
586,woman,28.91525215,7.668179899,1,0,0,43891.94269
587,woman,32.22696625,7.139107996,0,0,0,119287.0504
588,woman,28.03805501,9.742002946,0,1,1,203089.2093
589,woman,14.76928473,8.418689844,0,0,0,100039.4656
590,woman,32.71655946,11.51559642,0,0,0,99585.83749
591,woman,32.19521479,5.100825919,0,1,1,106980.657
592,woman,28.90229486,8.67790259,1,0,0,93080.16264
593,woman,24.5798169,8.655539606,1,0,0,80551.75244
594,woman,31.75890055,5.233342176,1,0,0,84572.26935
595,woman,31.89617767,5.938041803,0,0,0,112982.7993
596,woman,27.64983559,9.187606903,0,0,0,121970.2097
597,woman,28.91634265,8.676226603,0,0,0,121557.3985
598,woman,25.34921749,6.498729894,0,0,0,44503.69176
599,woman,29.10705454,9.172992027,0,0,0,76109.00067
600,woman,22.24785327,9.363720726,0,0,0,95949.5018
601,woman,32.08659411,9.838154003,0,0,0,93324.94237
602,woman,25.27815755,6.011386347,0,0,0,62296.4582
603,woman,31.19051574,9.512044064,0,0,0,128460.6358
604,woman,22.97018542,7.435384782,1,0,0,68061.75312
605,woman,27.04971177,8.923938131,0,0,0,73058.07618
606,woman,29.44755297,5.886112241,0,0,0,109198.2959
607,woman,21.69650094,4.620655499,0,0,0,91571.1535
608,woman,30.57573937,12.59368342,1,0,0,99460.53872
609,woman,28.10426219,8.372607837,1,0,0,57750.34771
610,woman,21.28821901,7.065775116,0,0,0,61017.59029
611,woman,23.48378623,4.567064535,0,0,0,55515.62678
612,woman,33.02560042,7.871915438,0,0,0,123851.1584
613,woman,34.47777993,6.057241003,0,0,0,1021668.767
614,woman,29.3404568,9.806044164,0,0,0,127039.6396
615,woman,32.02380906,5.936241366,1,0,0,545013.7371
616,woman,31.11921782,9.40455489,0,0,0,108899.1665
617,woman,31.64811491,2.812522372,0,0,0,58758.43383
618,woman,36.42992004,9.869512072,0,0,0,118514.5524
619,woman,22.46500801,7.918577703,0,0,0,64918.82133
620,woman,33.38230366,7.831410004,0,0,0,87866.6637
621,woman,28.08995522,12.37141124,1,0,0,95841.57714
622,woman,28.87870533,9.624584181,0,0,1,75507.99299
623,woman,28.48875135,7.680449113,0,0,0,116436.4386
624,woman,28.12426442,5.44057612,0,0,0,51745.23669
625,woman,23.86901904,2.935798877,0,0,0,55624.3936
626,woman,30.916696,6.032631044,0,0,0,77783.80987
627,woman,38.35471516,7.263724632,0,0,0,128699.164
628,woman,29.7193349,10.93425766,0,0,0,132195.0704
629,woman,29.99307479,2.787229093,0,0,1,110562.098
630,woman,26.56350481,8.282637084,0,0,0,70670.30876
631,woman,29.41262727,10.25458242,0,0,0,79396.24332
632,woman,32.33083213,7.371332199,0,0,0,120530.1508
633,woman,28.1487878,8.594055103,0,0,0,101087.8556
634,woman,27.73097979,6.000997386,0,0,1,75720.07676
635,woman,32.0163227,8.768083891,1,0,0,47125.70433
636,woman,25.40997615,6.291774628,1,0,0,50746.18055
637,woman,31.26248314,8.252587692,0,0,0,54952.75936
638,woman,34.10160899,9.77488955,0,0,0,133764.79
639,woman,36.79974271,14.64320233,1,0,0,77993.73352
640,woman,29.54808996,7.913046722,0,0,0,61035.59157
641,woman,36.8379862,7.519520731,1,0,0,72548.95431
642,woman,35.17204943,4.533007878,0,0,0,77060.08951
643,woman,25.0189368,5.61549199,0,0,0,101465.3246
644,woman,23.91030744,8.079126411,0,0,0,111671.033
645,woman,28.47518181,8.624663628,0,0,0,120693.7074
646,woman,35.14467746,11.03136577,0,0,0,140392.4456
647,woman,29.63856496,8.341879461,0,0,0,121106.8157
648,woman,26.99671221,8.816673415,1,0,0,65185.60902
649,woman,37.7612159,7.595389516,0,0,0,129394.7561
650,woman,31.43452244,11.10450835,0,0,0,116338.4732
651,woman,18.39702862,7.039531306,0,0,0,79899.73396
652,woman,31.58580313,11.39370082,0,0,0,136687.1117
653,woman,32.60020307,10.89121669,0,0,0,136172.3271
654,woman,31.12804327,8.444409298,0,0,0,87223.52163
655,woman,32.2485605,5.272966622,0,0,0,110138.9838
656,woman,29.66362196,8.90479317,0,0,1,146769.9331
657,woman,23.40802065,7.702627956,1,1,1,57659.23128
658,woman,28.14647998,5.237388636,0,0,0,104050.2212
659,woman,25.27192102,8.585232752,0,0,1,138013.2232
660,woman,25.33629545,5.036986157,0,0,0,59202.06
661,woman,23.68465825,8.092000874,1,0,0,84818.11392
662,woman,32.26244546,8.137103142,1,0,0,74518.05954
663,woman,30.48948073,9.731503448,0,0,0,109380.6975
664,woman,27.75917319,7.014757845,1,0,0,54439.22411
665,woman,26.75331036,8.723267868,0,0,0,118650.5568
666,woman,29.88288447,8.47685706,0,0,0,75027.839
667,woman,35.39597364,6.987491991,0,0,0,56208.47197
668,woman,19.97892142,9.958631826,0,0,0,114197.3841
669,woman,31.8843826,7.378617956,0,0,0,119921.3973
670,woman,27.27144013,10.82169197,1,0,0,90491.40199
671,woman,20.57707078,10.92410498,1,0,0,50784.54953
672,woman,20.27148458,8.4981705,1,0,0,74802.16816
673,woman,25.43608253,10.7357558,0,0,0,125234.5693
674,woman,31.09754778,6.603749888,0,0,0,70816.96992
675,woman,31.96531467,10.0084297,1,0,0,100975.4438
676,woman,25.30509214,9.995823427,1,0,0,85638.294
677,woman,35.08510496,8.802726778,0,0,0,81908.35965
678,woman,37.11491748,6.9410573,0,0,1,65552.91567
679,woman,31.98043292,6.079043547,1,0,0,56532.04007
680,woman,27.04298666,9.523353141,0,0,0,85795.3141
681,woman,35.62209592,10.17358206,0,0,0,137614.9064
682,woman,33.77697848,12.89023301,0,0,0,145426.8736
683,woman,34.33703706,9.001953583,1,0,0,60782.60194
684,woman,26.71768163,9.188211527,0,0,0,120630.5215
685,woman,15.82722747,12.31364677,0,0,0,69039.68501
686,woman,40.58395511,7.427133091,1,0,0,63683.10142
687,woman,21.94560798,6.559303613,0,0,0,68382.56702
688,woman,29.82115964,8.440391983,0,0,0,121811.2628
689,woman,41.90372676,8.042387356,0,0,0,137414.4732
690,woman,31.65288378,8.49991236,0,0,0,88095.37573
691,woman,34.74623237,6.817260181,0,0,0,75651.76765
692,woman,22.48801715,8.841553188,0,0,0,113029.4061
693,woman,21.11166523,9.029866391,0,0,0,54592.49392
694,woman,27.33648604,3.46501511,1,0,0,72379.97898
695,woman,35.45374867,5.365810119,0,0,0,52114.97736
696,woman,28.26875276,8.161296991,0,0,0,82535.49512
697,woman,26.02681839,11.28834396,0,0,0,128272.1463
698,woman,30.98983645,4.637614879,0,0,0,45506.78658
699,woman,35.40967609,6.409815223,0,0,0,101365.8222
700,woman,22.775299,6.817066747,0,0,0,104142.3218
701,woman,23.94728503,7.052374257,1,0,0,42082.3507
702,woman,26.05665373,10.78882468,0,0,1,63615.03052
703,woman,35.47319187,5.608845709,1,0,0,90477.97128
704,woman,31.17410763,5.150051642,0,0,1,127724.0614
705,woman,40.66076705,9.287142812,0,0,0,102409.9284
706,woman,34.68222863,4.90969756,0,0,1,56519.38669
707,woman,29.82452412,7.979705275,0,0,0,61547.72551
708,woman,36.32538919,12.41743427,0,0,0,147380.6882
709,woman,31.05748506,6.039838365,0,0,0,57028.50827
710,woman,26.47539324,5.044723889,0,0,0,48560.75992
711,woman,33.39987422,9.556554956,0,0,0,131831.4232
712,woman,26.51836673,6.442140794,0,1,1,150821.8724
713,woman,28.5480145,7.979593014,1,1,1,81541.72679
714,woman,36.63891348,7.823817653,0,0,0,92006.975
715,woman,29.49359257,7.031854552,0,0,0,114842.2995
716,woman,25.98429306,9.502914588,0,0,1,85975.58637
717,woman,27.67831154,8.109988983,0,0,0,59473.71395
718,woman,35.10895293,3.113977486,0,0,0,83769.30795
719,woman,27.23729663,12.38281562,0,0,0,134166.4391
720,woman,28.06564577,5.876366348,0,0,0,53084.48624
721,woman,27.4485363,10.80806423,0,0,0,128422.1427
722,woman,30.91962747,7.421896232,1,0,0,65765.03298
723,woman,28.0725512,4.249161076,1,0,0,47531.24151
724,woman,21.99081976,7.01843683,0,0,0,103974.5058
725,woman,25.56409529,7.873944713,0,0,0,94115.89611
726,woman,25.33605479,6.483535475,1,0,0,81308.27283
727,woman,36.21659692,5.739303482,0,0,0,118212.0486
728,woman,34.06337021,6.43344315,0,0,0,118542.3438
729,woman,32.9362969,6.967917084,0,1,1,136161.2257
730,woman,27.47320841,8.140091453,0,0,0,71296.86214
731,woman,25.92104229,9.324431211,1,0,0,84313.398
732,woman,27.46241199,10.38480818,0,0,0,77508.95636
733,woman,24.74059949,10.8828624,1,0,0,59418.02026
734,woman,42.48600196,9.213034269,0,0,0,143444.1338
735,woman,18.77339176,7.172912054,1,0,0,51703.4412
736,woman,32.82004268,7.722659915,0,0,0,86742.88972
737,woman,23.57723851,5.945437126,0,0,0,101040.2939
738,woman,29.47828254,8.973206392,1,0,0,87528.22903
739,woman,25.05999029,8.306151749,0,0,0,114353.0651
740,woman,24.11185519,7.394746681,0,0,0,108804.4832
741,woman,24.2990185,8.569355846,0,0,0,114434.4327
742,woman,38.77493077,8.084883448,1,0,1,95102.2271
743,woman,29.33505789,9.080200692,0,0,0,123931.5152
744,woman,26.17148903,6.576926515,0,0,0,65098.14828
745,woman,32.77893482,11.16622861,0,0,0,98566.75757
746,woman,30.05174657,7.464872819,0,0,0,117685.699
747,woman,33.6001688,7.957251327,0,0,0,77771.13887
748,woman,20.87871672,7.991306539,1,0,0,50505.46335
749,woman,31.51801952,4.871484412,0,0,0,107021.156
750,woman,33.86347419,9.936042896,0,0,0,115096.9322
751,woman,21.69200854,5.318244862,0,0,0,55957.66763
752,woman,32.24097642,8.297771416,0,0,0,77209.15675
753,woman,38.48090786,8.597186232,1,0,0,97266.54228
754,woman,29.92571148,6.844906747,1,0,1,72885.35961
755,woman,34.10702969,6.409767148,1,0,0,91711.77665
756,woman,33.35285225,7.198562713,0,1,1,101722.6648
757,woman,26.46247151,6.967405384,0,0,0,66636.32614
758,woman,30.19883367,8.94660507,0,0,0,64754.45993
759,woman,22.16502645,8.599149467,1,0,0,84632.79502
760,woman,27.74348481,9.651340467,0,0,0,124088.0382
761,woman,31.32843987,10.45440048,0,0,0,132582.6114
762,woman,33.61550247,7.86818239,0,0,0,124683.4977
763,woman,30.12306063,8.957134119,0,0,0,105530.1283
764,woman,33.59991865,5.74593515,0,0,0,114477.2663
765,woman,24.48546894,6.801356854,0,0,1,74671.35954
766,woman,29.49151363,4.826504321,0,0,0,63257.12455
767,woman,30.09639692,8.375669451,0,0,0,121917.7515
768,woman,39.24795623,5.40535406,0,0,0,101892.2527
769,woman,28.92916672,12.27854784,1,0,0,82930.84399
770,woman,27.50491681,6.952597549,0,0,0,111601.2198
771,woman,30.10675612,8.812379741,0,0,0,123872.1844
772,woman,25.40443278,8.264266325,0,0,0,69291.10025
773,woman,30.96376925,8.363818776,0,0,0,123113.6049
774,woman,28.17472392,8.633239931,0,0,1,142937.1237
775,woman,21.04336226,8.366097555,0,0,0,108838.4438
776,woman,29.70706724,10.31337127,0,0,0,129671.9811
777,woman,28.41228453,6.127939091,1,0,0,48531.43892
778,woman,21.83788349,7.666198223,0,0,0,63454.81221
779,woman,29.66432923,6.960471598,0,0,0,114748.3226
780,woman,37.44677981,9.503497385,1,0,0,92408.16723
781,woman,32.60651874,8.137946263,0,0,0,77163.11704
782,woman,33.05963596,7.367189289,0,0,0,121560.214
783,woman,23.29251637,8.456797078,0,0,0,93483.35189
784,woman,32.38449184,7.055917706,0,0,0,100119.5239
785,woman,30.74224791,8.67714134,0,0,0,76583.62323
786,woman,32.64522619,8.946346009,1,0,0,71739.7148
787,woman,32.11314311,8.964283656,1,0,0,49856.05256
788,woman,23.20109637,6.423036921,1,0,0,78497.34956
789,woman,29.79299594,8.746346246,1,0,0,94384.01704
790,woman,26.2106457,6.448200321,0,1,1,178125.1674
791,woman,29.74957953,9.500438017,1,0,0,83038.8518
792,woman,25.51299537,10.03595088,0,0,1,145896.4946
793,woman,36.56235184,7.573480986,0,0,0,80023.31589
794,woman,25.70513806,6.748636726,0,0,1,128489.9107
795,woman,25.50528922,9.312727081,1,0,0,64819.57488
796,woman,30.37293203,3.929749758,0,0,0,100399.9873
797,woman,24.61450465,4.626794674,0,0,0,38826.64115
798,woman,27.87668349,9.536216581,0,0,0,75704.43536
799,woman,25.85017701,5.892325171,0,0,1,100689.0784
800,woman,37.05586032,8.19346328,1,1,1,98804.77487
801,woman,33.92901913,5.31348029,1,0,0,57240.384
802,woman,29.71265241,7.496620633,1,0,0,48851.28567
803,woman,28.04391474,10.8908654,0,0,1,154144.9114
804,woman,34.70458807,8.307448051,0,0,0,128247.1176
805,woman,32.0260204,9.57053665,1,0,0,78824.79263
806,woman,32.49026202,8.397298972,1,0,0,89331.00465
807,woman,29.86903881,7.540807583,0,0,0,117776.4127
808,woman,21.55884986,8.675488425,0,0,0,110959.3426
809,woman,29.43767009,9.996224416,0,0,1,91893.71989
810,woman,27.3375504,9.40669513,0,0,0,122462.7233
811,woman,33.22527637,9.6358031,0,0,0,112916.0749
812,woman,35.05921216,13.77094079,0,0,0,109208.5531
813,woman,26.71024478,8.289966812,0,0,1,95314.65253
814,woman,32.34192617,11.13074431,0,0,0,62431.15644
815,woman,38.67939499,6.233957957,0,0,0,124213.2866
816,woman,26.6614364,8.489562956,0,0,1,139735.3526
817,woman,38.4096087,4.668537275,1,0,1,45860.45144
818,woman,25.73707076,5.916297056,0,0,0,62518.25738
819,woman,30.11479878,7.817058739,0,0,0,73370.83757
820,woman,29.94427194,3.482254208,0,0,0,97357.82808
821,woman,30.0574945,8.52144203,0,0,0,122513.3776
822,woman,25.81160979,6.619087118,0,0,0,73564.54749
823,woman,27.04408448,7.446616276,0,0,0,113269.4285
824,woman,26.66139857,8.839753752,0,0,0,119031.1724
825,woman,31.63481298,9.330096987,0,0,0,128322.4571
826,woman,31.65017557,10.47244561,0,0,0,82529.8932
827,woman,41.12972166,8.463678755,0,0,1,139871.392
828,woman,36.85494503,4.46712384,0,0,0,93593.08416
829,woman,27.45078379,8.440616253,0,0,0,72141.35252
830,woman,31.62434808,6.712025089,0,0,0,116380.0077
831,woman,34.9855899,10.78878604,1,0,0,106975.5896
832,woman,30.15300912,7.55755544,1,0,0,77211.50907
833,woman,29.65179211,9.079304965,0,0,0,124383.7213
834,woman,30.25787471,6.134646595,0,0,0,56414.58126
835,woman,34.33638314,5.703222826,0,0,0,115323.5693
836,woman,25.75839739,6.888107142,0,1,1,106312.1921
837,woman,28.37165266,3.678952267,0,0,0,64680.54347
838,woman,32.35216572,4.952468189,1,0,0,54412.63719
839,woman,31.55723536,6.297577448,0,0,0,114269.5478
840,woman,31.1979138,10.90969585,0,0,0,95723.70401
841,woman,28.15099417,10.94214287,0,0,0,129967.9826
842,woman,34.86267895,7.948819091,0,0,0,126848.6108
843,woman,40.66934124,7.921426334,0,0,1,159172.6557
844,woman,32.03207747,9.613331593,0,0,0,130102.6997
845,woman,29.03411649,8.521167222,0,0,0,62213.9798
846,woman,33.77870144,7.856582072,0,0,0,124865.2875
847,woman,27.30433682,7.015772677,1,0,1,100678.2774
848,woman,26.25154828,6.582205734,0,0,0,53236.15958
849,woman,30.16404374,10.62136797,0,0,1,133265.9043
850,woman,17.08601684,6.514563356,0,0,0,75489.62094
851,woman,24.23024818,9.190130068,0,0,0,70577.63148
852,woman,28.26019072,8.820546363,0,0,0,102249.0364
853,woman,23.23305571,6.50992685,0,0,0,61527.84122
854,woman,24.83678449,10.48969733,0,0,0,104378.1302
855,woman,27.81625831,9.763810289,0,0,1,103099.1988
856,woman,21.78517353,10.58588267,1,0,0,83127.13973
857,woman,27.96964102,9.508756902,1,0,0,94580.32941
858,woman,27.32364918,11.00249473,0,0,0,91062.2536
859,woman,30.12702604,9.002471519,0,0,0,124733.6927
860,woman,35.77092015,11.20514891,0,0,0,89130.23156
861,woman,30.86252208,7.751022977,1,0,0,92407.76807
862,woman,30.10531011,6.51254244,0,0,0,69397.85981
863,woman,30.49727229,9.525131183,0,0,0,108518.0678
864,woman,31.13696388,11.13689523,0,0,0,61186.82118
865,woman,24.91630676,6.256889374,0,0,0,85507.05382
866,woman,29.42612338,11.13109049,1,0,0,64584.46365
867,woman,31.54375621,7.197782721,0,0,0,73151.41223
